Age,Gender,Nationality,Living Status,Home Town,Relationship Status,Faculty,Education Level,Years of Study,Completed Credit Hours,CGPA,Number of Subjects Failed,SPM Result (A),SPM Result (B),SPM Result (C),Scholarship,PTPTN,Reason Study at Multimedia University,Lecture Class Capacity,Tutorial Class Capacity,Skipping Class,Classroom Facilities,Campus Environment,Additional Course,Family Size,Parent's Education Level.Father,Parent's Education Level.Mother,Father's Occupation,Mother's Occupation,Financial Difficulties,Financial Support,Study Behavior,Study Time,Extra Curricular Activities,Part-time Job,Commute Time,Gaming,Alcohol Consumption,I have enough free time after class,Social Interaction,I hang out with friends
1,1,0,1,1,0,2,0,4,2,1,0,6,6,0,0,1,9,1,2,0,1,1,0,1,1,1,27,37,0,0,0,0,0,0,1,1,1,3,2,2
1,0,0,2,1,1,2,0,0,0,1,0,12,0,0,1,1,46,2,2,1,0,0,0,1,4,1,83,21,0,0,0,1,1,0,2,1,1,2,3,4
2,1,0,2,1,0,2,0,2,3,1,2,8,2,2,0,0,15,2,2,0,0,0,1,1,1,4,106,75,0,1,0,2,0,0,0,2,1,3,2,2
2,0,0,2,1,0,5,0,1,1,1,0,4,0,0,1,0,15,2,2,0,1,1,1,1,1,1,119,75,0,0,0,0,1,0,2,1,1,4,2,2
2,1,0,2,0,0,3,0,2,0,1,0,2,1,1,1,0,15,2,3,3,2,0,0,1,4,4,106,65,0,1,0,0,1,0,2,0,1,2,0,2
2,0,0,2,1,1,8,0,3,3,1,0,9,4,0,0,0,12,1,2,1,0,0,0,1,4,4,106,75,0,1,0,0,1,0,2,1,1,1,0,2
2,0,0,2,0,0,2,0,2,0,1,1,6,5,0,0,1,15,1,2,0,0,0,1,1,4,4,106,75,0,1,1,2,0,0,2,3,1,3,1,2
2,0,0,2,1,1,6,0,2,1,1,0,7,3,3,1,1,15,2,2,0,0,0,0,0,4,3,83,75,0,1,1,0,1,0,2,1,1,2,3,3
2,0,0,0,1,0,3,0,1,1,1,0,11,1,0,1,1,15,2,1,1,0,0,0,1,4,4,106,65,0,1,0,2,0,0,2,3,0,1,2,1
2,0,0,1,1,0,6,0,2,1,1,0,11,2,0,0,1,9,2,2,0,2,2,0,1,1,1,14,14,0,1,0,0,1,1,0,1,0,3,2,3
2,0,0,1,1,0,6,0,2,1,1,0,1,7,2,0,1,9,1,2,1,2,0,0,1,1,4,106,75,0,1,1,0,1,0,0,3,1,3,2,1
1,1,0,2,1,0,2,0,2,1,1,0,9,4,0,0,1,15,0,1,0,2,0,0,0,4,4,126,77,1,0,1,2,1,1,2,1,2,3,3,4
2,1,0,0,1,0,2,0,1,1,1,0,8,3,1,0,0,46,2,2,0,0,0,0,1,1,1,106,21,1,0,0,0,0,0,2,0,1,3,2,1
2,0,0,2,1,1,5,0,1,0,1,0,11,2,0,0,0,46,2,2,1,0,1,0,1,1,1,31,72,0,1,0,0,1,1,2,1,1,0,3,3
2,1,0,2,1,0,2,0,2,3,1,1,5,3,3,0,1,46,3,2,3,2,2,1,1,4,1,106,75,0,1,1,2,1,1,2,3,2,4,1,2
1,0,0,2,0,0,2,0,4,2,1,0,8,5,0,0,1,15,2,1,0,0,0,0,1,1,4,106,65,0,1,1,2,0,0,2,1,1,2,3,2
2,0,0,1,1,1,2,0,2,1,1,0,7,2,4,0,1,15,2,2,3,0,1,0,1,4,4,106,34,0,1,0,2,0,0,1,0,1,4,1,1
2,1,0,2,1,0,2,0,2,1,1,0,8,4,1,0,1,15,2,2,0,0,0,0,1,4,4,106,65,0,1,0,0,0,0,0,2,0,2,1,2
3,1,0,2,1,1,2,0,0,0,1,0,1,3,3,0,0,15,1,2,0,0,0,1,1,1,1,106,45,0,1,0,2,1,0,0,2,1,2,2,2
2,1,0,2,0,0,5,0,5,1,1,1,8,5,0,1,1,9,2,2,0,2,2,0,1,4,4,106,75,1,0,0,2,1,0,0,1,0,2,3,1
2,0,0,2,1,0,5,0,2,0,1,0,11,2,0,0,1,15,3,2,0,1,0,0,1,1,1,121,21,0,1,0,0,0,0,0,3,1,0,1,0
2,1,0,2,1,0,7,0,2,0,1,0,7,6,0,1,1,15,2,3,3,0,0,1,1,4,4,106,75,0,1,0,0,1,0,2,2,3,3,1,3
2,0,0,1,1,0,2,0,0,0,1,0,5,3,4,1,1,15,0,1,1,0,0,0,1,4,1,8,5,0,1,0,0,0,0,1,1,1,3,1,0
1,0,0,1,1,1,2,0,1,0,1,0,11,2,0,0,0,15,1,2,0,0,0,1,0,4,4,39,24,0,0,0,0,1,1,1,3,1,1,0,1
2,1,0,2,1,1,2,0,2,3,1,0,0,0,0,0,1,15,2,1,1,0,2,0,1,4,4,106,65,0,0,1,0,1,0,0,1,0,2,3,3
1,1,0,1,0,1,2,0,1,0,1,1,10,2,0,1,0,25,0,1,1,1,1,0,1,1,4,106,75,1,1,1,0,1,1,2,1,1,1,4,4
2,1,0,0,0,0,2,1,1,1,1,1,5,6,0,0,0,9,2,3,1,0,0,1,1,1,1,14,75,0,0,1,2,0,1,0,2,1,2,2,2
1,0,0,2,1,0,2,0,1,0,1,0,10,2,0,0,1,15,0,1,3,0,0,0,1,1,1,39,75,0,0,0,0,1,0,1,0,1,1,2,2
1,0,0,1,1,1,9,0,1,0,1,0,0,0,0,0,0,9,2,2,3,2,2,0,1,1,1,14,14,1,1,0,2,0,0,1,1,1,0,3,4
2,0,0,2,1,0,2,0,2,3,1,0,10,1,1,0,1,15,2,2,0,0,0,0,1,1,1,14,65,0,0,0,0,1,0,2,3,0,1,2,3
2,1,0,2,1,0,2,0,1,1,1,0,5,6,1,0,1,15,1,2,0,0,0,0,1,4,4,121,75,0,0,1,2,0,1,0,0,0,3,2,2
1,1,0,1,1,1,2,0,1,0,1,1,0,0,0,0,0,46,2,2,0,1,1,0,1,1,1,47,65,0,1,1,2,1,0,1,3,1,3,3,3
2,0,0,1,1,0,2,0,2,1,1,0,8,3,1,0,0,15,2,2,1,0,0,0,1,1,1,14,65,0,1,1,0,0,0,1,1,0,2,2,2
1,1,0,2,1,1,5,0,1,2,1,0,10,0,1,0,0,15,0,2,1,1,1,0,1,1,4,31,75,0,0,0,0,1,0,0,3,1,0,1,4
1,0,0,2,1,1,6,0,2,0,1,0,1,0,5,0,1,9,2,2,3,0,1,0,1,1,1,39,24,0,1,0,2,0,0,2,0,0,2,1,2
2,1,0,2,1,0,8,0,1,2,1,2,5,2,3,0,0,15,1,2,3,0,0,1,1,1,1,47,75,0,1,0,2,1,0,2,2,1,2,2,2
2,0,0,2,1,1,5,0,1,0,1,1,8,3,1,0,1,46,0,2,1,2,2,0,0,1,4,106,65,1,1,1,0,0,0,2,1,1,4,0,4
1,0,0,2,0,0,9,0,0,0,1,0,9,3,0,1,0,47,2,2,1,1,1,0,1,1,1,106,75,0,0,0,0,1,0,2,3,1,3,2,2
1,1,0,1,1,0,0,0,1,2,1,1,5,3,2,0,0,9,2,0,0,0,1,0,1,1,1,106,65,0,0,0,0,0,0,0,0,1,4,1,3
1,0,0,1,1,1,5,0,1,2,1,0,8,4,1,1,1,15,1,1,0,0,1,0,1,4,4,118,3,0,1,1,0,0,0,1,1,0,3,3,4
1,1,0,2,1,0,4,0,1,2,1,0,12,2,0,0,1,15,2,2,1,0,0,0,1,1,1,106,24,0,1,0,0,0,0,0,3,1,1,3,3
1,0,0,2,1,1,4,0,4,2,1,0,1,6,2,0,1,15,1,2,1,1,1,0,1,1,1,27,21,0,1,0,0,0,0,2,1,1,1,0,0
1,0,0,0,1,0,8,0,1,0,1,0,11,2,0,0,1,15,1,2,1,0,0,0,0,1,4,106,50,1,0,0,0,1,0,2,1,1,1,0,1
1,1,0,1,1,0,2,0,4,2,1,0,10,2,0,0,1,9,0,1,0,0,1,0,1,1,1,106,65,0,1,0,2,0,0,1,0,1,4,2,0
1,0,0,2,1,0,3,0,2,0,1,0,12,0,0,1,0,15,2,2,0,0,0,0,1,1,1,47,28,0,1,1,0,0,0,0,3,1,2,2,2
1,0,0,0,1,1,2,0,1,2,1,0,2,1,0,1,0,44,0,0,0,0,0,0,1,1,1,106,21,0,0,0,0,1,0,2,1,1,3,2,2
3,1,0,0,1,0,2,0,2,1,1,1,7,5,0,0,0,8,0,0,0,0,1,0,1,1,1,91,9,1,1,1,0,0,0,0,0,1,3,1,0
2,1,0,1,0,0,5,0,1,0,1,0,6,6,1,0,1,9,1,1,1,0,0,0,1,4,4,106,65,0,1,0,2,0,0,0,2,1,0,1,1
1,0,0,2,1,0,0,0,1,0,1,0,6,2,0,0,0,15,2,2,3,0,0,0,1,1,4,153,65,0,1,0,0,1,0,2,1,1,2,2,3
1,0,0,2,1,0,3,0,1,0,1,0,8,4,1,0,1,15,2,2,1,1,1,0,1,1,1,35,28,0,1,0,0,0,0,2,3,1,3,2,1
1,0,0,2,0,0,6,0,0,0,1,0,6,2,1,0,1,9,2,2,0,0,0,0,1,3,3,106,75,0,0,0,0,1,0,2,3,1,2,2,2
2,0,0,2,1,0,6,0,2,1,1,0,10,1,1,0,1,9,1,2,0,0,0,0,1,1,1,106,75,0,1,0,0,1,1,2,3,1,1,4,3
1,1,0,1,1,0,5,0,0,2,1,2,5,4,2,0,1,15,1,1,1,1,1,0,1,1,4,106,75,0,0,0,1,1,0,3,1,1,4,3,4
1,0,0,1,1,1,5,0,1,2,1,0,10,3,0,0,1,9,1,1,0,0,0,0,1,4,3,106,65,0,1,0,0,0,1,1,1,0,3,3,3
2,1,0,1,1,0,3,0,0,1,1,0,7,3,2,0,0,15,2,2,0,2,0,0,1,4,1,106,21,0,0,0,2,0,1,1,1,1,3,1,0
1,0,0,2,0,0,6,0,1,0,1,1,6,5,2,0,1,15,1,1,0,1,0,0,1,4,4,106,75,0,1,0,2,0,0,2,1,1,3,2,3
1,0,0,1,1,0,8,0,0,0,1,0,8,1,3,0,1,9,0,2,1,0,0,0,0,1,1,27,21,0,1,0,2,1,0,0,3,1,1,2,1
1,1,0,1,1,0,2,0,1,0,1,0,6,4,2,0,1,9,1,2,1,0,1,0,1,3,3,14,75,0,1,0,0,1,0,0,1,1,3,2,3
1,0,0,2,1,0,2,0,1,0,1,0,11,0,0,1,1,15,2,2,0,0,0,0,1,1,1,106,75,0,1,0,1,1,0,0,2,1,1,1,3
2,0,0,1,1,1,6,0,1,0,1,0,10,3,0,1,1,9,2,2,0,1,1,0,1,1,1,65,44,0,1,0,2,0,1,0,3,0,1,1,4
1,0,0,2,1,0,4,0,1,0,1,1,11,1,0,1,0,43,3,3,1,1,1,0,1,3,3,106,75,0,0,1,1,1,0,2,2,1,0,2,2
1,0,0,2,1,1,9,0,1,0,1,0,10,3,0,0,1,46,2,2,3,0,0,0,1,4,4,106,75,0,0,0,0,1,0,0,2,1,3,3,3
1,0,0,0,0,1,8,0,0,0,1,0,10,3,0,0,1,15,0,0,0,0,0,0,1,3,4,106,30,0,1,0,2,1,0,0,1,0,0,2,2
1,0,0,2,1,0,2,0,0,2,1,0,8,3,1,0,1,15,2,2,0,0,0,0,1,3,2,63,83,1,0,0,0,0,0,0,2,0,2,2,2
2,0,0,2,1,0,6,0,0,0,1,0,6,4,3,0,1,15,3,2,1,2,0,0,1,4,1,106,75,0,1,0,2,1,0,2,2,0,1,1,2
1,0,0,0,1,0,8,0,1,0,1,0,9,3,1,0,1,15,1,2,1,0,0,0,1,1,1,106,75,1,1,1,1,1,0,2,3,0,3,3,1
1,1,0,1,1,0,2,0,0,2,1,0,1,0,6,0,0,46,2,2,0,0,0,0,1,4,4,103,65,0,1,0,2,0,0,0,2,1,3,1,1
1,0,0,2,1,0,5,0,1,2,1,0,11,1,0,1,0,15,0,1,0,0,0,0,1,1,1,106,75,1,1,0,1,1,0,2,3,1,0,2,1
1,1,0,1,1,0,7,0,4,2,1,1,5,2,3,0,0,9,3,3,0,0,0,0,0,4,4,40,75,1,1,0,0,1,0,1,0,1,2,1,0
1,1,1,2,1,0,5,0,2,0,1,0,0,0,0,0,0,46,1,1,3,1,1,1,1,1,1,14,75,1,0,0,0,1,0,2,2,1,2,2,1
2,1,0,0,1,0,2,0,2,0,1,0,12,1,0,0,1,15,3,2,1,0,0,0,1,1,1,34,24,0,0,0,2,1,0,2,1,1,2,1,2
1,0,0,1,1,0,0,0,0,2,1,0,7,1,1,0,0,46,2,2,3,0,0,1,1,1,1,39,24,1,1,0,2,0,0,3,2,1,2,1,2
2,0,0,1,1,0,3,0,2,3,1,1,11,1,0,0,0,15,1,2,3,1,1,0,1,1,1,106,28,0,1,0,0,1,0,0,2,1,3,1,1
1,1,0,1,1,1,2,0,4,2,1,0,6,2,2,0,0,15,2,3,3,0,0,0,1,1,1,106,75,1,1,0,0,1,0,1,2,1,2,3,2
3,1,0,1,1,0,2,0,0,0,1,0,11,0,0,1,0,15,2,2,0,0,1,0,1,1,4,101,17,0,1,0,0,0,0,1,2,1,1,0,0
1,1,0,2,1,0,5,0,1,2,1,0,8,2,2,0,1,15,1,1,0,0,0,0,1,4,4,106,65,0,1,1,0,1,0,0,2,0,1,2,2
1,0,0,0,1,0,9,0,4,2,1,0,6,6,0,0,0,15,2,2,0,0,0,0,0,1,4,39,24,0,1,0,0,1,1,2,2,1,1,3,3
1,0,0,1,1,0,2,0,0,0,1,0,11,1,0,1,1,15,1,1,0,0,0,0,1,1,1,4,56,0,1,0,2,0,1,3,2,1,1,2,2
1,0,0,1,1,0,9,0,4,2,1,0,11,1,0,0,1,9,0,1,1,1,1,0,1,1,1,58,24,1,0,0,2,1,1,2,3,1,0,0,1
1,0,0,1,1,0,2,0,1,0,1,0,2,2,1,0,1,15,2,2,1,0,1,1,1,1,1,39,24,0,1,0,2,1,0,1,2,1,3,3,1
1,0,0,2,1,0,2,0,0,1,1,0,9,5,0,0,0,15,2,3,1,0,0,0,0,1,1,106,24,0,1,0,1,0,0,2,3,1,2,2,2
1,0,1,2,1,0,1,0,0,2,1,0,0,0,0,1,0,14,1,1,1,1,0,0,1,1,1,49,28,0,1,0,0,0,0,2,0,0,2,2,2
1,0,0,2,1,1,3,0,4,0,1,0,11,1,0,0,1,46,2,2,1,1,1,0,0,1,1,106,24,1,1,0,1,1,0,2,3,3,2,2,3
1,1,0,2,1,0,9,0,4,2,1,0,5,5,3,0,1,15,2,2,0,0,1,0,1,4,4,106,65,0,0,0,0,1,0,0,0,0,2,2,3
1,1,0,2,1,0,2,1,0,2,1,1,8,4,0,0,1,15,2,3,0,1,1,0,1,1,1,14,24,0,0,1,0,0,1,0,2,1,0,3,2
1,0,0,2,1,0,9,2,0,0,1,0,6,3,2,0,0,15,2,3,0,1,0,0,1,4,4,106,65,0,1,0,0,0,0,2,1,1,3,1,0
1,1,0,2,1,1,9,0,0,2,1,1,5,3,5,0,0,15,2,2,0,0,1,0,1,4,1,38,21,0,1,0,0,0,1,2,1,1,1,3,3
1,1,0,2,1,0,6,0,0,0,1,0,0,0,0,0,0,15,1,2,1,1,1,0,0,1,1,83,51,0,1,0,0,0,0,2,2,1,3,1,0
1,0,0,2,1,0,6,0,0,2,1,0,7,2,2,0,1,9,0,2,0,0,0,0,1,4,4,106,75,0,0,1,2,0,0,2,1,1,2,0,2
1,0,0,2,1,1,6,0,0,2,1,0,10,1,2,1,1,9,1,2,0,0,0,0,1,4,4,106,24,0,1,0,0,0,0,0,1,0,2,3,3
1,0,0,1,1,0,0,0,4,2,1,2,0,0,0,0,0,9,2,2,0,0,1,0,0,1,1,14,21,0,1,0,0,0,0,0,0,1,3,2,2
1,0,0,1,1,0,2,0,1,0,1,0,12,0,0,1,0,15,2,1,1,1,1,0,1,1,1,106,65,1,1,0,1,1,1,0,3,1,2,0,0
1,1,0,0,1,0,8,0,4,2,1,0,11,0,1,0,0,4,2,2,1,1,1,0,1,1,1,56,41,0,1,0,0,0,0,0,1,1,2,3,3
1,1,0,1,0,0,6,0,0,2,1,0,2,0,0,0,1,9,0,0,1,0,0,0,0,4,4,125,96,0,1,0,0,1,0,0,0,1,3,3,1
1,1,0,2,0,0,5,0,4,2,1,0,5,3,2,0,1,9,3,2,0,2,0,0,0,4,4,106,65,0,1,0,2,0,0,0,1,0,1,3,2
1,0,0,2,1,0,5,0,4,2,1,0,11,2,0,0,1,15,2,3,1,0,0,0,1,4,4,106,75,1,1,1,0,0,0,3,1,1,2,2,2
1,1,0,2,1,1,2,0,0,2,1,0,8,3,0,0,1,15,2,2,1,2,0,1,1,3,4,106,75,0,1,0,2,1,0,2,2,0,2,2,3
1,1,0,2,1,0,5,0,1,1,1,0,9,4,0,0,1,15,2,2,0,2,2,1,1,0,0,106,75,0,1,0,0,1,0,2,1,1,3,3,3
1,1,0,1,1,0,4,0,4,2,1,0,9,4,0,0,1,15,2,1,1,0,0,0,0,4,3,113,33,0,1,1,0,1,1,2,2,1,2,2,2
1,0,0,0,1,0,5,0,4,2,1,1,6,3,4,0,1,15,1,2,1,0,1,0,1,1,1,53,21,0,1,0,1,1,0,2,2,1,3,2,1
1,0,0,2,0,0,3,0,4,2,1,0,0,2,3,0,1,15,0,0,1,0,0,0,1,4,4,99,33,0,1,0,2,1,0,2,0,1,3,2,1
1,0,0,2,1,1,3,0,4,2,1,0,1,5,1,1,0,15,3,2,1,1,1,0,1,1,1,121,23,0,1,0,0,0,0,2,1,1,2,0,1
1,0,0,1,1,0,6,0,4,2,1,0,7,1,2,0,1,9,2,2,0,1,1,0,1,4,4,112,40,1,1,0,2,1,1,2,3,1,2,1,0
1,1,0,1,1,0,6,0,1,2,1,0,8,2,1,0,1,9,2,3,1,1,0,0,1,4,4,106,14,0,1,0,2,1,1,0,0,1,2,1,2
2,0,0,1,1,0,9,0,0,2,1,0,9,3,0,0,0,9,2,2,3,0,0,0,1,1,1,106,65,0,1,1,2,0,0,0,3,1,2,1,3
1,0,1,1,1,0,6,0,4,2,1,0,0,0,0,1,0,9,1,2,1,0,1,0,0,1,1,27,75,0,1,1,1,1,0,2,2,1,2,3,2
1,0,0,0,1,0,6,2,0,2,1,1,5,6,2,0,1,15,1,2,3,0,0,0,1,1,4,14,75,0,1,0,0,1,0,2,3,1,4,2,1
2,0,0,2,0,1,8,0,5,1,1,0,7,6,0,0,0,15,0,2,1,0,0,0,1,3,4,106,65,0,1,0,2,0,0,2,3,1,0,2,1
2,0,0,1,1,0,6,0,4,2,1,0,5,4,4,0,1,3,1,1,1,2,2,0,1,4,1,97,75,0,1,0,2,0,1,1,3,1,2,2,1
1,0,0,2,0,1,2,0,4,2,1,0,8,4,0,0,1,46,1,2,0,2,2,0,1,3,4,121,65,1,1,0,0,1,0,0,2,1,1,0,0
1,0,0,2,1,0,2,0,4,2,1,0,9,2,1,1,1,15,1,1,0,0,0,0,1,4,4,106,75,0,1,0,0,0,0,0,3,1,4,2,0
2,0,0,0,1,1,8,0,4,2,1,0,8,4,1,0,1,15,0,2,1,0,1,1,1,4,4,106,65,0,1,0,1,1,0,0,3,1,2,3,2
2,1,0,2,1,1,5,0,1,0,1,1,7,3,3,0,1,15,1,1,0,0,2,1,1,1,1,39,78,0,1,1,0,1,0,0,2,0,2,2,2
1,0,0,2,1,1,8,0,1,0,1,0,0,0,0,0,0,15,0,2,0,0,0,0,1,1,1,106,65,0,1,0,2,1,0,2,1,3,2,4,4
1,0,0,2,1,0,8,0,4,2,1,0,12,0,0,1,0,40,1,2,0,0,0,0,1,1,1,14,21,0,1,0,0,0,0,2,3,1,4,2,2
2,1,0,0,0,0,4,1,1,2,1,0,7,5,1,0,1,9,3,3,1,0,0,0,1,1,1,106,24,0,1,0,2,1,1,0,1,1,4,1,3
1,0,0,1,1,0,9,0,4,2,1,0,7,3,1,0,1,9,1,3,0,0,0,0,1,1,1,98,75,0,1,1,0,0,0,0,1,0,1,2,4
1,0,0,2,1,0,2,2,0,2,1,0,10,1,1,0,0,15,3,1,1,0,0,0,1,1,1,55,24,0,0,0,1,1,1,2,1,1,2,2,3
1,0,0,2,0,0,6,2,4,2,1,0,5,4,1,0,0,46,2,2,1,1,0,0,1,4,4,106,65,0,0,0,2,0,0,2,2,1,4,0,0
1,0,0,2,1,0,0,2,4,2,1,0,5,3,3,0,0,15,3,3,0,1,1,0,1,1,1,106,14,0,1,1,0,0,0,2,3,1,2,4,4
1,0,0,0,1,1,6,2,4,2,1,0,0,1,3,0,0,9,2,3,1,2,2,0,0,1,1,106,14,0,1,1,1,1,0,2,1,3,1,2,2
1,1,0,2,1,0,5,1,4,0,1,0,6,2,2,0,1,15,1,2,0,0,0,0,1,4,4,106,75,0,1,1,2,0,1,0,2,1,1,1,3
1,0,0,1,1,0,5,2,4,2,1,0,10,2,0,0,0,9,2,2,0,0,1,0,1,1,1,43,32,0,1,0,0,0,0,0,3,1,2,2,0
1,1,0,2,0,0,3,2,4,0,1,0,5,3,2,0,0,15,0,1,1,1,1,0,1,1,1,87,73,0,1,1,0,1,0,0,2,1,2,3,3
1,1,0,2,1,0,5,2,4,2,1,0,7,4,2,0,1,46,2,2,1,1,0,0,1,3,4,106,33,0,1,0,0,0,0,0,1,1,2,1,1
1,0,0,2,1,0,0,2,4,2,1,0,7,3,2,0,0,15,2,3,1,1,1,0,1,4,4,157,65,0,1,1,0,0,0,0,3,1,2,3,3
1,0,0,1,1,0,5,2,4,2,1,0,9,4,0,0,0,1,3,3,1,0,0,0,0,0,4,48,16,0,1,1,1,1,0,0,3,1,1,1,2
1,0,0,1,1,0,2,2,4,0,1,0,11,2,0,0,0,9,1,1,1,0,0,0,1,1,1,106,65,0,1,0,0,1,0,0,1,1,2,3,2
1,1,0,1,1,0,9,2,4,2,1,0,5,4,3,0,1,9,2,3,1,2,1,0,1,4,3,106,75,1,1,0,0,0,0,0,2,1,2,0,0
1,0,0,2,1,1,2,2,4,2,1,0,10,2,0,1,0,15,2,2,3,0,0,0,0,1,1,106,24,1,1,0,0,1,1,2,1,1,1,1,3
1,0,0,2,1,0,2,2,4,2,1,0,10,2,0,1,0,46,0,2,1,1,1,0,1,1,1,27,21,0,1,0,2,1,0,2,0,1,3,2,1
2,0,0,2,1,1,9,2,4,0,1,0,7,4,1,0,1,46,2,2,0,0,0,1,1,4,4,41,21,1,1,0,2,0,0,1,3,1,3,1,4
1,0,0,1,1,0,2,2,4,2,1,0,7,2,2,0,0,9,1,2,0,0,0,0,1,1,1,14,92,0,1,0,0,0,0,1,3,1,4,3,3
1,0,0,2,0,0,3,2,4,2,1,0,12,0,0,1,0,42,1,1,1,1,1,0,1,1,4,14,75,0,0,0,1,1,0,2,2,1,3,2,2
1,0,0,2,1,1,2,2,4,2,1,0,5,2,2,0,1,15,2,0,0,0,0,0,1,1,4,106,75,0,1,1,0,1,0,0,0,0,3,1,1
1,0,0,1,1,0,6,2,4,3,1,0,7,3,2,0,0,9,3,2,1,1,1,0,1,4,4,106,65,0,1,0,3,0,0,0,3,1,1,4,0
1,1,0,1,1,0,2,2,4,2,1,0,11,0,0,1,0,9,1,1,1,1,1,0,1,1,1,98,33,0,1,0,1,0,0,2,2,1,3,2,0
1,1,0,2,1,1,2,2,4,2,1,0,7,3,2,0,1,46,2,3,1,2,0,0,0,1,1,134,90,0,1,0,2,1,0,2,2,3,1,0,0
1,0,0,2,1,0,0,2,4,2,1,0,9,2,1,0,0,9,2,1,0,0,1,0,1,1,1,66,28,0,1,1,0,0,0,2,3,1,2,3,2
1,1,0,1,1,0,6,2,4,2,1,0,7,3,3,0,0,9,2,2,0,0,0,0,1,1,1,106,65,0,1,0,0,0,1,2,2,1,2,0,0
1,1,0,2,1,0,2,2,4,2,1,0,9,3,0,1,0,15,2,2,1,1,1,0,1,1,1,14,14,0,1,0,0,0,0,3,2,1,2,3,3
1,0,0,2,1,0,3,2,4,2,1,0,11,1,0,1,0,15,3,2,1,0,1,0,1,1,1,149,21,1,1,1,0,1,1,2,1,1,1,2,1
1,1,0,2,1,0,5,1,4,2,1,0,8,5,0,0,0,15,3,3,1,0,0,0,0,1,4,106,75,0,1,0,2,0,0,2,2,1,2,1,1
1,0,0,2,1,0,5,2,4,0,1,0,9,3,0,0,0,15,2,3,0,1,1,0,1,1,1,77,75,0,0,0,0,1,0,2,3,1,3,4,4
1,0,0,2,1,0,9,2,4,2,1,0,11,1,0,0,0,9,0,1,1,1,1,0,1,1,1,14,21,0,1,0,0,0,0,0,3,1,2,2,2
1,0,0,0,0,0,6,2,4,2,1,0,7,4,2,0,1,52,1,1,1,1,1,0,1,4,4,106,83,0,0,0,0,0,0,2,1,1,1,2,1
1,1,0,1,1,0,2,2,4,2,1,0,12,2,0,1,1,46,2,2,1,1,0,0,1,3,4,106,75,0,0,0,2,0,0,1,2,1,2,1,2
1,0,0,1,1,1,9,2,4,2,1,0,7,2,2,0,0,9,1,2,0,1,0,0,0,1,4,106,65,1,1,1,2,1,0,1,3,0,1,2,3
1,0,0,1,1,0,5,2,4,2,1,0,2,0,0,0,1,28,1,1,1,0,0,0,0,1,4,155,79,0,1,0,1,0,0,0,3,1,1,0,1
1,0,0,2,1,0,3,2,4,1,1,0,9,2,2,0,0,15,1,2,1,0,1,0,1,4,4,106,24,0,1,0,0,0,0,2,2,1,2,1,2
1,1,0,2,1,0,5,2,4,2,1,0,9,2,0,0,0,15,3,3,1,0,1,0,1,1,1,14,21,0,1,1,2,1,0,0,1,1,0,4,2
1,0,0,1,1,0,2,2,4,2,1,0,11,1,0,1,0,46,2,2,1,0,0,0,1,1,4,14,75,0,1,0,2,0,0,0,3,1,2,2,1
1,0,0,2,1,0,6,2,4,2,1,0,12,0,0,1,0,29,3,3,1,0,0,0,1,1,0,64,75,0,0,0,3,1,0,0,1,1,0,0,0
1,0,0,2,1,0,5,2,4,2,1,0,3,0,0,1,0,46,2,2,1,1,1,0,1,1,1,106,75,0,1,0,1,1,0,2,3,1,2,2,2
2,1,0,0,1,0,3,2,4,2,1,0,7,4,1,0,0,15,3,0,1,0,0,0,1,3,4,139,86,0,0,0,2,1,0,2,3,1,4,0,1
1,1,0,2,0,0,2,2,4,2,1,0,2,0,0,0,1,15,1,1,0,0,0,0,1,4,4,106,75,0,0,0,0,1,0,0,3,0,2,2,1
1,0,0,2,1,0,5,2,4,2,1,0,12,0,0,1,0,46,3,2,1,0,0,0,1,1,1,88,21,0,1,1,1,1,0,2,1,1,2,3,3
1,0,0,2,1,0,5,2,4,2,1,0,12,2,0,1,0,46,2,2,1,0,1,0,1,4,4,150,75,0,1,1,0,1,0,2,2,1,2,3,2
1,0,0,2,1,1,3,2,4,2,1,0,10,0,2,1,0,15,2,1,1,0,0,0,1,1,1,14,14,0,0,0,2,1,1,2,3,0,2,3,1
1,0,0,0,1,0,3,2,4,2,1,0,0,0,0,0,0,15,2,2,1,0,2,0,1,1,1,39,24,0,0,0,1,0,0,2,2,1,2,0,0
1,0,0,2,1,0,2,2,4,0,1,0,11,1,0,0,0,46,3,2,1,0,0,0,1,4,1,0,75,0,1,0,2,1,0,2,1,1,1,3,1
1,1,0,2,1,0,5,2,4,2,1,0,7,1,3,0,1,46,2,2,1,1,1,0,0,1,4,117,75,1,0,0,2,1,0,2,2,1,3,2,0
2,0,0,1,1,0,2,0,1,2,1,1,0,0,0,0,1,46,1,2,3,0,0,0,1,1,1,14,75,0,1,0,0,0,0,2,1,1,3,1,1
1,0,0,2,1,0,3,2,4,0,1,0,7,3,1,0,0,9,2,2,1,0,1,0,1,1,1,13,21,0,1,0,0,1,0,0,2,1,1,1,1
1,0,0,2,1,0,2,2,4,2,1,0,12,0,0,1,0,60,2,2,1,0,0,0,1,1,1,106,21,0,1,0,0,1,0,2,3,1,3,2,3
1,0,0,0,1,0,8,0,1,0,1,1,10,3,0,0,0,15,0,1,1,1,1,0,1,1,1,106,65,0,1,0,0,0,0,0,1,0,3,4,4
