Age,Gender,Nationality,Living Status,Home Town,Relationship Status,Faculty,Education Level,Years of Study,Completed Credit Hours,Number of Subjects Failed,SPM Result (A),SPM Result (B),SPM Result (C),Scholarship,PTPTN,Reason Study at Multimedia University,Lecture Class Capacity,Tutorial Class Capacity,Skipping Class,Classroom Facilities,Campus Environment,Additional Course,Family Size,Parent's Education Level.Father,Parent's Education Level.Mother,Father's Occupation,Mother's Occupation,Financial Difficulties,Financial Support,Study Behavior,Study Time,Extra Curricular Activities,Part-time Job,Commute Time,Gaming,Alcohol Consumption,I have enough free time after class,Social Interaction,I hang out with friends,CGPA
0,0,0,2,1,1,5,1,0,0,1,1,3,4,0,1,12,2,3,1,1,1,0,1,3,4,119,84,1,1,1,1,0,0,0,2,1,2,2,3,3
0,1,0,1,1,0,2,0,4,2,0,10,2,0,0,1,11,0,2,3,1,0,0,1,1,1,87,68,1,1,0,0,1,0,1,0,1,4,1,0,4
0,0,1,2,1,0,2,0,4,2,0,0,0,0,1,0,12,1,2,1,0,0,0,1,1,1,23,76,1,1,0,0,1,0,0,3,1,3,2,3,4
1,0,0,2,1,1,9,0,0,0,0,9,3,0,0,1,12,1,2,0,1,1,0,1,1,1,87,18,0,0,0,0,1,1,2,1,0,2,3,1,4
1,1,0,1,0,0,6,0,2,2,1,6,1,2,0,1,11,2,2,1,1,1,0,1,1,1,87,76,1,1,1,2,1,1,0,1,3,4,2,2,0
1,0,0,1,1,0,5,0,1,0,0,6,3,1,0,1,11,1,2,0,1,1,0,1,4,4,87,23,1,1,0,2,0,0,0,0,1,1,1,2,2
2,0,0,1,1,0,3,0,2,1,0,8,2,1,0,1,12,1,2,0,1,1,0,1,4,1,38,57,0,1,0,0,0,0,1,0,1,2,1,2,2
3,0,1,1,1,0,7,0,3,3,2,0,0,0,0,0,37,2,3,1,0,0,1,1,1,1,38,76,0,1,0,0,0,1,2,3,1,3,2,1,0
1,0,0,2,1,0,6,0,3,0,0,0,2,3,0,1,11,2,2,0,1,1,0,1,4,4,87,68,1,1,0,2,1,0,1,3,1,2,2,1,2
1,1,0,2,1,0,2,0,1,3,0,8,4,1,0,1,12,2,2,0,1,1,0,1,4,4,87,68,0,1,0,2,0,0,0,2,0,3,0,2,4
0,0,0,1,1,0,0,2,4,2,0,1,4,2,0,0,12,2,1,1,0,0,0,1,4,4,87,76,1,1,1,2,0,1,3,2,1,2,1,2,2
0,1,0,2,0,0,2,2,4,2,1,0,3,3,0,0,12,2,2,0,0,0,0,1,3,1,58,88,0,1,0,0,0,0,0,1,1,1,2,0,1
1,0,0,2,1,1,8,0,1,0,0,11,0,0,0,0,12,1,2,3,1,1,0,1,1,1,87,76,0,1,0,2,1,0,2,1,0,2,2,2,4
1,1,0,2,1,0,5,0,2,3,0,3,0,0,0,0,12,3,3,0,0,1,0,1,4,4,125,76,0,1,0,2,0,0,2,0,1,3,2,3,4
2,0,0,1,1,0,3,0,2,1,1,5,3,4,0,1,12,3,3,0,0,0,1,1,1,1,92,61,1,1,1,0,0,0,0,2,0,2,3,2,4
0,1,0,2,1,0,2,1,1,0,2,6,2,2,0,1,12,2,2,0,1,1,0,1,1,1,116,85,0,1,0,2,0,1,2,0,3,1,2,3,0
1,0,0,2,1,1,9,0,2,3,1,6,4,1,0,0,12,2,3,0,1,1,0,1,1,1,87,39,0,1,0,2,0,0,1,3,1,3,1,1,1
0,0,0,1,1,1,3,0,0,2,0,0,4,1,0,1,11,2,2,3,0,0,0,1,0,0,87,23,1,1,1,0,0,0,2,3,0,3,4,3,2
0,0,0,2,1,0,2,2,1,0,2,8,2,1,0,0,37,0,2,0,0,0,0,0,1,1,26,44,0,1,0,3,0,1,0,3,0,2,1,3,1
0,0,0,2,1,1,2,1,4,2,0,5,6,1,0,1,12,2,2,1,0,0,0,0,4,4,135,18,0,0,0,0,0,0,0,2,1,2,2,2,4
1,0,0,0,1,1,5,1,1,0,0,1,1,4,0,1,11,2,2,0,1,1,0,1,4,4,87,76,0,1,0,2,1,1,2,3,0,2,1,2,4
1,0,0,1,1,1,9,0,2,1,1,8,1,3,1,0,11,2,1,0,1,1,0,1,1,1,44,48,0,0,1,2,0,0,0,0,1,2,2,3,2
0,0,0,2,1,0,5,2,4,0,0,5,6,1,0,1,12,2,2,0,0,0,0,1,1,1,14,28,0,1,0,3,1,0,3,2,1,2,2,2,2
1,0,0,2,1,0,5,0,2,0,1,6,5,1,1,0,35,1,2,3,1,1,1,1,4,1,24,20,1,1,1,0,1,1,2,2,1,3,3,4,2
0,1,0,1,1,0,5,0,0,0,0,8,4,0,0,0,11,2,2,0,1,1,0,1,1,1,27,76,0,1,1,2,0,1,1,0,1,2,2,1,2
1,0,0,2,1,0,6,0,2,1,0,7,2,1,0,1,37,0,0,1,1,1,0,1,4,4,87,76,0,1,0,1,0,0,0,3,1,2,2,2,0
1,1,0,2,1,0,7,0,2,1,0,11,1,0,1,0,12,3,3,3,0,0,1,1,1,1,14,76,0,1,0,0,0,0,2,2,1,2,2,0,4
1,1,0,2,1,0,2,0,2,1,0,11,2,0,0,1,12,2,2,0,1,1,0,1,4,4,87,68,0,1,0,2,0,0,2,1,1,1,1,2,4
3,1,0,0,1,0,2,0,5,3,0,7,1,2,0,1,12,2,2,0,1,1,0,1,1,1,87,68,0,1,0,0,0,0,0,0,1,2,0,1,4
1,1,0,1,0,0,5,0,3,3,0,6,4,3,0,1,12,1,1,0,1,1,0,1,1,4,87,68,0,1,0,2,1,0,1,3,0,0,2,2,2
1,1,0,0,1,0,4,0,1,1,0,12,0,0,1,1,12,3,3,0,1,1,0,1,1,4,2,76,1,1,0,0,1,0,2,2,1,1,2,0,4
1,0,0,1,1,0,6,0,1,0,1,1,3,3,0,1,11,2,2,1,1,1,0,1,4,4,87,19,0,1,1,0,1,1,0,2,1,2,2,3,0
2,0,0,2,1,0,8,0,5,3,0,9,4,0,0,1,12,0,2,1,1,1,0,1,3,4,100,11,0,0,0,3,0,0,2,3,1,0,2,1,2
1,0,0,1,1,0,9,0,3,3,2,7,2,2,0,1,12,2,2,0,1,1,0,1,0,0,87,76,0,1,0,1,0,0,0,2,1,2,3,2,1
0,1,0,0,1,0,3,1,4,2,0,0,0,0,0,0,12,3,3,0,1,1,1,1,1,1,16,76,0,1,0,0,1,0,0,0,1,4,3,3,2
1,0,0,2,1,1,5,0,2,0,0,0,0,0,0,1,12,3,3,3,1,2,0,1,4,3,87,68,0,1,1,1,1,0,0,1,0,0,2,2,4
1,0,0,1,1,0,2,0,1,0,1,6,4,2,0,0,11,2,2,1,1,1,0,1,1,1,87,68,0,1,0,0,0,0,0,1,3,3,2,3,2
1,0,0,1,1,0,5,0,1,0,1,7,3,2,0,0,11,0,1,1,1,1,0,1,1,1,87,68,0,1,1,2,0,0,0,2,1,1,2,3,4
1,0,0,1,1,0,5,0,1,0,0,8,4,0,0,1,13,0,1,0,1,2,0,1,3,1,87,15,1,1,1,0,0,1,2,1,1,3,3,2,4
1,1,0,1,1,0,4,0,3,2,2,1,6,3,0,0,11,3,2,1,1,1,0,1,1,1,87,18,0,1,0,0,0,0,0,0,1,3,2,2,3
2,0,0,2,1,0,8,0,3,3,2,6,5,0,0,1,12,0,2,0,1,1,0,1,1,1,4,38,0,1,0,0,0,0,2,3,1,2,2,2,0
0,0,0,2,1,0,3,2,4,0,0,9,2,1,0,0,11,2,3,1,1,1,0,1,1,1,23,23,0,1,0,1,1,0,2,1,1,3,3,1,2
2,1,0,2,0,0,2,0,2,1,0,0,0,0,0,1,37,3,3,0,1,1,0,1,4,4,100,76,0,0,0,2,0,0,1,0,1,4,1,0,4
1,1,0,2,0,1,6,0,3,3,0,5,6,2,0,1,12,1,2,0,1,0,0,1,4,4,87,76,0,0,1,2,1,0,0,2,3,2,2,2,0
2,0,1,2,1,0,6,0,1,2,1,0,0,0,0,0,37,2,1,2,1,1,0,1,4,4,14,76,1,1,0,0,0,0,2,3,1,3,0,0,3
1,1,0,2,1,0,2,1,4,2,0,0,0,0,0,1,14,3,3,3,1,1,0,1,1,1,84,76,0,1,1,2,0,0,0,0,1,2,2,2,4
0,1,0,0,1,0,6,0,0,2,0,9,1,1,0,1,17,1,2,1,0,0,0,1,1,1,87,68,0,0,1,0,0,0,2,2,0,2,4,4,0
0,1,0,2,1,1,6,1,1,0,1,1,2,3,0,1,12,3,3,1,1,2,0,1,2,4,120,68,1,1,0,1,1,1,0,3,1,0,0,2,0
1,0,0,2,1,0,5,0,1,0,0,5,6,1,0,1,12,1,3,1,2,1,0,1,4,1,87,68,0,1,0,2,1,1,2,3,0,0,0,1,4
0,1,0,2,1,0,2,0,4,2,0,8,3,1,1,0,11,2,2,3,1,2,0,1,1,1,87,18,0,1,1,2,1,0,0,0,1,1,2,2,2
2,1,0,2,1,0,2,0,1,0,0,1,2,3,0,0,12,0,2,0,1,0,0,1,1,1,87,39,0,1,0,2,1,0,0,2,1,2,1,2,4
1,1,0,2,1,0,9,0,1,2,0,7,5,1,0,0,12,2,2,3,2,2,0,1,1,1,87,68,0,1,0,2,1,0,2,2,1,2,2,3,0
0,0,0,1,1,0,6,2,0,3,0,7,3,2,0,0,11,2,2,1,0,0,0,1,4,4,87,68,0,1,0,3,0,0,0,3,1,2,2,0,4
1,0,0,2,0,0,7,0,3,1,0,11,0,1,1,0,32,3,3,0,1,1,0,1,4,4,14,76,1,1,0,2,0,0,2,3,1,0,1,0,4
1,0,0,2,1,0,2,0,1,0,2,10,2,0,0,0,12,1,2,3,0,0,0,1,1,1,23,18,0,1,0,0,1,0,0,3,1,4,2,4,2
0,0,0,2,0,0,9,1,4,0,0,5,4,1,1,0,12,2,2,0,0,0,0,1,2,2,87,76,1,0,0,2,0,0,0,1,0,3,0,0,1
0,1,0,1,1,0,3,1,1,1,0,0,2,2,0,0,12,2,2,0,1,1,0,0,1,1,38,18,1,1,0,1,0,0,1,1,1,3,2,2,2
2,1,0,0,1,1,2,0,1,0,1,7,3,1,0,0,12,1,2,3,1,1,0,1,1,1,23,23,0,1,0,0,0,0,2,2,1,2,1,1,0
0,0,0,2,1,1,3,2,4,0,0,7,2,2,0,0,12,3,2,0,0,0,0,1,1,1,14,76,0,1,0,0,1,0,2,2,1,4,3,4,4
2,1,0,1,1,0,2,0,2,1,1,8,4,0,0,0,10,0,0,0,1,2,0,1,1,1,73,63,0,0,1,0,0,0,2,2,1,1,2,1,2
0,1,0,2,1,0,7,0,4,0,0,2,2,0,0,0,12,2,3,0,0,0,0,1,1,1,14,28,0,1,0,2,1,0,2,2,1,1,2,3,4
0,1,0,2,1,0,5,0,0,2,0,5,3,3,0,0,12,1,2,0,0,0,0,1,1,1,87,28,0,1,0,0,1,0,2,2,1,3,1,2,2
0,1,0,2,1,0,2,0,4,2,0,10,3,0,0,1,12,2,2,0,1,0,0,1,4,4,87,76,0,1,0,0,1,1,2,2,0,2,1,2,4
1,1,0,2,1,0,5,0,2,3,0,7,3,0,1,1,12,2,2,0,0,0,0,1,4,1,87,68,0,1,0,2,0,0,2,2,1,4,1,1,4
1,1,0,2,1,0,5,0,2,2,0,9,4,0,0,0,12,2,2,0,1,0,0,1,1,1,14,28,0,1,0,2,0,0,2,2,1,3,1,1,2
0,1,0,1,1,0,3,2,4,0,1,5,3,1,0,0,12,2,1,3,1,0,0,1,1,4,87,68,1,1,0,2,0,0,1,3,1,3,2,1,3
1,0,0,2,0,0,5,0,2,0,0,8,2,3,0,0,29,1,2,0,0,1,1,1,1,1,87,76,1,1,0,0,1,0,0,3,1,1,2,2,4
0,0,0,2,0,0,3,1,4,1,1,0,2,3,0,1,12,2,2,0,1,1,0,1,1,1,38,23,0,1,0,0,1,0,3,2,0,3,2,3,0
0,1,0,1,1,0,4,1,0,0,0,8,5,0,0,1,12,3,3,1,0,0,0,0,4,4,77,31,0,0,1,0,1,0,0,2,1,2,3,4,4
2,0,0,1,1,1,6,0,3,3,2,5,4,2,0,1,11,2,2,0,0,1,0,1,4,4,97,76,0,0,1,0,0,1,0,1,1,2,2,4,0
2,0,0,1,1,1,2,0,2,1,0,7,3,1,0,0,11,3,3,1,0,0,0,1,4,4,87,68,0,1,0,2,0,0,0,2,1,4,2,0,2
0,0,0,1,1,0,5,2,4,2,0,9,3,0,0,0,12,2,1,1,0,1,0,1,3,3,52,76,0,1,0,0,1,0,3,2,1,3,3,2,4
2,1,1,2,1,0,3,0,4,2,0,5,3,0,0,0,12,2,1,0,0,0,0,1,1,1,38,18,0,1,0,0,0,0,2,0,1,3,2,2,4
1,1,0,1,1,0,2,0,0,0,0,5,2,1,1,0,11,0,1,1,0,0,0,1,1,1,14,11,0,0,0,2,0,0,0,2,1,1,4,3,2
0,0,0,2,1,1,5,0,1,1,0,6,3,3,0,1,12,1,1,0,1,1,0,0,4,4,134,23,0,0,0,2,0,1,3,2,0,1,3,3,4
1,1,0,1,1,1,6,0,1,3,0,0,0,0,0,1,12,1,2,1,0,0,0,0,1,1,14,11,0,0,1,0,1,1,2,1,1,3,3,3,2
1,1,0,0,1,0,2,0,0,0,1,10,1,1,0,1,37,3,2,3,2,1,0,1,1,1,23,18,0,1,1,0,1,0,2,3,1,2,2,1,2
0,0,0,2,1,0,3,2,4,2,0,11,1,0,1,0,12,3,2,1,1,0,0,1,1,1,121,18,1,1,0,0,1,1,2,1,1,4,2,2,4
0,0,0,2,1,0,8,2,4,2,0,8,3,1,0,0,12,0,1,1,0,0,0,1,1,1,14,11,0,1,1,0,0,0,2,1,1,2,3,2,0
1,1,0,1,1,0,3,1,2,1,1,0,0,0,0,1,12,3,3,1,0,0,0,0,1,1,100,75,0,1,0,2,1,0,3,2,1,2,1,2,1
0,0,0,1,1,0,9,0,4,2,1,0,0,0,0,1,11,3,3,3,1,1,0,1,1,4,14,76,0,1,0,0,0,0,0,1,3,3,2,3,2
0,1,0,2,1,0,7,0,0,2,0,9,3,0,1,0,36,1,2,3,1,2,0,1,1,1,87,76,1,0,1,0,0,0,2,2,1,2,2,2,4
0,1,0,2,0,0,6,1,1,0,0,0,0,0,0,1,37,2,3,0,1,0,0,1,1,1,87,68,0,1,0,2,0,0,1,2,1,2,2,2,0
2,1,0,1,1,0,5,0,2,1,0,1,2,4,0,0,12,2,2,0,1,1,0,1,1,1,14,11,0,1,1,0,0,1,0,2,1,2,2,2,0
0,0,1,2,1,1,7,0,3,0,1,0,0,0,0,0,37,2,3,1,0,0,0,1,0,0,10,23,1,1,0,0,0,0,0,3,1,0,0,0,0
1,0,0,2,1,1,6,0,1,0,0,5,3,3,0,1,11,1,2,3,1,0,0,1,4,3,118,76,0,1,0,1,1,0,2,2,0,2,2,4,4
0,0,0,2,1,1,0,1,0,1,1,0,2,1,0,0,48,2,2,0,1,1,0,1,1,1,62,92,0,1,0,2,0,0,2,3,1,2,0,1,3
0,0,0,1,1,1,9,1,0,1,0,11,0,1,1,0,12,2,2,1,1,0,0,1,1,3,87,76,1,1,0,1,0,0,2,3,1,2,4,4,4
1,1,0,1,1,0,9,0,1,0,1,0,0,0,0,1,40,2,2,0,1,1,0,1,1,1,133,23,1,0,0,2,1,0,0,2,0,3,2,2,0
2,0,1,0,1,0,3,0,5,1,3,0,0,0,0,0,37,1,0,1,1,1,0,1,1,1,100,76,0,1,0,0,0,0,2,3,1,1,2,1,3
0,0,0,0,1,0,9,0,4,2,0,12,0,0,0,1,37,2,2,0,2,1,0,1,1,1,79,36,0,0,0,0,1,0,1,0,1,2,2,2,4
2,0,0,2,1,0,6,0,2,3,0,7,2,3,0,1,37,2,2,0,1,1,0,1,3,3,14,76,0,1,0,0,1,0,2,1,1,3,3,3,2
0,0,0,2,1,0,1,1,1,0,0,5,3,4,0,1,12,2,2,0,0,0,0,0,0,0,131,86,0,1,0,2,1,0,0,3,1,2,2,3,2
1,0,0,2,0,0,9,0,3,1,0,9,2,0,1,1,12,2,2,3,1,1,0,1,4,3,87,76,0,0,0,0,0,1,0,3,1,2,4,4,4
0,0,0,2,1,0,3,2,4,2,0,10,2,0,0,0,12,2,3,3,0,0,0,1,1,1,38,76,0,1,0,0,0,0,2,3,1,3,1,4,4
0,0,0,2,1,1,8,2,4,0,0,0,0,0,0,0,12,0,2,0,1,0,1,1,1,1,87,18,0,1,0,0,1,0,2,3,1,2,2,3,4
1,1,0,1,1,0,2,0,0,0,0,4,0,0,1,0,12,3,3,0,0,0,1,1,1,1,14,76,0,1,0,2,0,0,3,0,1,4,0,0,4
1,0,0,1,1,1,9,0,3,1,2,1,2,3,0,0,11,2,2,0,0,0,0,1,1,1,87,68,0,0,0,0,1,1,2,1,0,2,2,2,0
0,1,0,2,1,0,9,0,4,2,0,5,0,6,0,0,12,2,1,3,0,0,0,0,1,1,87,18,1,1,1,0,1,0,2,2,1,2,2,4,3
0,0,0,1,1,0,2,0,4,2,0,7,2,2,0,0,12,1,2,1,0,0,0,0,1,1,14,18,1,1,0,0,1,0,1,3,1,3,0,0,0
0,1,0,0,1,0,5,2,4,2,0,7,2,2,0,1,12,2,2,0,0,0,0,0,1,4,25,76,0,1,0,2,1,0,2,0,1,3,2,2,0
0,0,0,2,1,1,6,2,4,2,0,7,2,2,0,0,37,2,2,3,0,0,0,1,0,0,87,68,1,1,0,0,1,1,2,1,1,2,2,2,2
0,0,0,2,1,0,0,0,0,0,0,10,3,0,0,1,12,1,3,1,1,1,0,1,1,1,87,68,0,1,0,0,1,1,2,3,0,3,4,4,4
3,0,0,1,1,0,6,1,1,0,0,1,3,3,0,1,12,3,2,1,1,1,0,1,4,4,87,68,0,0,0,1,0,0,1,3,1,0,0,0,4
2,0,0,1,0,0,3,1,2,0,1,0,0,0,0,0,12,2,2,3,1,1,0,1,0,0,29,76,0,1,0,2,0,0,1,2,1,2,0,0,0
3,1,0,1,1,1,9,0,2,3,0,7,5,0,0,1,12,2,3,2,1,0,1,1,1,1,100,76,0,0,0,2,0,1,1,2,0,2,2,2,4
1,0,0,2,1,1,9,0,2,0,1,0,6,1,0,1,11,1,2,0,0,0,0,1,4,4,87,76,1,1,0,0,1,0,2,1,1,3,2,2,0
0,0,0,2,1,0,8,0,0,2,1,10,4,1,0,1,12,1,2,3,0,0,0,1,1,1,124,11,0,1,0,0,1,0,2,3,1,2,2,2,2
0,0,0,2,1,0,9,2,4,2,0,12,0,0,1,0,46,1,1,0,0,1,0,1,4,1,87,68,1,1,0,0,0,0,2,3,1,3,2,3,4
2,0,0,2,1,0,8,0,5,3,0,5,4,2,0,1,12,2,2,0,1,1,0,0,0,0,8,28,0,1,0,2,0,0,0,1,1,2,1,2,0
0,0,0,2,1,0,2,0,0,2,0,9,3,0,1,0,12,1,2,0,1,0,0,1,1,1,87,23,0,1,0,0,0,0,1,3,1,2,2,1,4
0,0,0,0,1,1,2,2,1,0,2,1,2,3,0,0,37,0,0,0,1,1,0,1,4,4,87,76,0,0,0,2,0,0,2,1,1,2,1,1,0
0,0,0,2,1,0,0,2,4,2,0,8,0,3,0,0,12,2,3,0,1,1,0,1,1,1,14,11,0,1,1,2,0,0,2,2,1,2,3,3,4
0,0,0,1,1,1,9,2,4,2,0,6,4,0,0,0,11,1,2,0,1,1,0,1,0,0,38,23,0,1,0,2,1,0,0,3,1,4,4,4,4
1,1,0,2,1,0,5,0,1,0,0,1,6,2,0,1,11,1,2,1,0,0,0,1,0,0,53,76,0,1,0,0,0,0,0,1,1,0,3,4,2
0,0,0,2,1,0,2,0,4,2,0,0,0,0,0,1,12,0,2,3,2,1,1,0,4,4,87,23,0,1,0,0,1,0,2,2,3,2,1,2,4
1,0,0,1,1,1,0,0,2,1,0,9,3,1,0,0,37,3,3,1,1,1,0,1,0,0,14,11,0,1,0,2,0,1,0,3,1,1,2,3,4
1,0,0,2,1,0,6,1,0,0,0,0,2,3,0,1,37,2,3,1,1,1,1,1,0,3,61,68,1,0,1,0,0,0,0,3,1,0,0,0,0
1,1,0,2,1,0,3,0,1,2,0,5,1,2,0,1,12,2,2,0,1,1,1,1,4,4,38,23,0,1,0,0,1,0,2,0,1,1,2,3,2
0,0,0,1,1,0,8,0,4,2,0,3,0,0,1,0,12,1,2,3,0,0,0,1,1,1,87,76,1,1,0,2,0,0,1,1,1,3,3,1,0
1,0,0,1,1,0,5,0,1,2,0,8,3,3,0,1,11,3,3,0,2,2,0,1,4,4,87,68,0,1,0,0,0,1,1,1,1,0,0,0,4
1,1,0,0,1,0,2,0,2,0,1,5,3,2,0,1,12,1,1,3,1,2,0,1,4,3,57,76,1,1,0,0,1,0,0,1,1,2,2,2,2
0,0,0,1,1,0,2,2,4,2,0,9,1,2,0,0,12,3,2,0,0,0,0,1,4,1,87,23,1,1,0,0,0,0,0,3,1,3,1,1,2
0,1,0,1,1,1,5,1,4,0,0,8,2,1,0,1,37,1,2,1,1,0,0,1,4,4,30,76,0,1,0,2,1,0,0,2,1,3,0,1,4
0,1,0,1,1,0,6,2,4,1,0,6,5,0,0,0,11,2,3,1,0,0,0,1,4,4,87,68,0,1,1,0,1,1,0,3,0,3,4,4,0
3,0,0,0,1,1,9,0,4,2,0,9,3,2,1,0,11,3,3,1,0,0,0,1,1,4,14,28,0,1,0,2,0,0,1,1,1,1,3,2,4
1,0,0,2,0,0,3,1,1,1,0,9,2,1,0,0,12,3,3,0,0,0,0,1,1,4,87,34,0,1,0,0,1,0,2,3,0,2,1,2,4
0,1,0,1,1,0,6,1,0,0,0,0,0,0,0,0,12,3,3,1,0,0,0,0,2,1,37,18,0,1,0,0,1,0,1,1,1,2,2,0,4
2,1,0,1,1,0,2,1,1,0,1,0,0,1,0,0,37,3,3,1,0,0,0,1,4,4,14,11,0,1,0,2,1,1,0,2,1,4,1,1,2
1,0,0,1,1,0,6,2,4,2,0,7,1,3,0,0,12,2,3,1,1,0,0,1,4,3,87,76,0,1,0,0,0,0,2,1,1,2,2,2,2
1,0,0,2,1,0,5,0,1,0,0,9,4,1,1,0,12,1,2,0,0,1,0,1,1,1,100,23,1,0,0,0,1,0,2,3,1,0,1,0,2
0,1,0,2,1,0,2,0,0,2,1,5,2,4,0,1,12,0,1,0,0,0,0,1,4,4,87,76,1,1,1,0,0,1,0,2,1,2,2,2,3
1,0,0,2,1,0,0,0,1,0,0,8,2,1,0,1,12,1,2,0,1,0,0,1,0,0,87,68,0,1,0,2,0,1,2,2,1,3,1,2,4
1,1,1,0,1,1,2,0,2,3,0,0,0,0,0,0,27,0,1,2,1,1,1,1,1,1,68,76,0,1,0,0,1,0,0,2,1,4,2,2,4
0,1,0,2,0,1,2,0,1,0,0,12,1,0,0,1,12,2,3,1,1,0,0,1,4,4,87,68,0,0,0,2,0,0,2,0,0,3,0,2,2
1,0,0,2,1,0,5,0,0,0,0,10,3,0,0,1,12,0,1,1,1,1,0,1,4,4,14,76,0,1,0,2,0,0,0,2,1,2,2,2,4
1,0,0,2,1,0,9,0,3,3,1,5,3,2,0,0,12,3,2,3,1,1,1,1,1,2,25,33,0,1,0,0,1,0,2,0,1,2,2,2,0
0,0,0,2,0,0,3,1,0,0,0,6,3,1,0,0,12,2,2,0,1,1,1,1,4,4,100,68,0,1,0,1,0,0,2,3,1,3,1,1,4
1,1,0,2,1,0,2,0,2,3,0,0,0,0,0,0,12,1,2,3,1,1,0,1,4,4,87,68,0,0,0,0,1,0,2,2,3,3,3,3,2
0,0,0,2,1,0,3,1,0,2,0,7,2,2,0,0,12,2,2,1,0,0,0,1,1,1,14,16,0,1,0,2,0,0,3,0,1,3,1,1,2
2,0,0,1,1,1,6,0,2,3,0,6,4,2,0,0,11,2,2,0,0,0,1,1,1,1,23,18,0,1,0,2,1,0,0,3,1,4,4,4,2
2,1,0,1,1,1,2,0,2,3,2,8,4,0,0,1,12,0,2,3,1,1,1,1,4,4,100,76,0,0,0,2,1,0,3,2,3,3,2,4,2
0,0,0,2,1,0,2,0,0,2,0,8,4,1,0,1,12,1,1,0,1,1,0,1,3,2,87,76,0,1,1,0,1,1,0,2,1,4,2,2,2
1,1,0,1,1,0,5,1,1,3,0,5,5,1,0,1,12,2,1,1,0,0,0,1,1,4,86,67,0,1,1,2,0,1,0,1,1,1,3,2,2
1,1,0,2,1,0,6,0,2,3,0,6,7,0,0,1,11,2,2,2,1,1,0,1,4,4,87,68,0,1,1,0,1,0,2,3,1,4,4,4,4
1,1,0,1,0,0,6,0,2,0,0,9,1,1,1,1,11,2,2,0,1,0,1,1,1,4,99,76,0,0,0,0,1,0,0,2,3,2,2,2,4
3,1,0,1,1,0,2,1,1,3,1,5,5,1,0,0,12,2,1,1,0,0,1,1,1,1,23,63,0,1,0,0,0,1,1,2,1,3,4,4,4
1,0,0,2,1,0,2,0,1,0,0,12,0,0,1,0,12,0,2,0,1,1,1,1,1,1,87,76,0,1,0,0,1,0,0,3,1,1,2,2,2
1,1,0,2,1,0,2,0,3,1,1,9,3,1,1,1,12,2,2,0,1,1,0,1,4,4,71,58,0,1,1,2,1,1,0,1,1,3,2,3,0
2,1,0,1,1,0,2,0,2,3,1,6,4,2,0,1,12,2,1,1,0,0,0,1,4,4,87,76,0,1,0,0,1,1,1,2,1,2,2,1,2
0,0,0,1,0,0,5,2,0,2,0,6,3,2,0,1,12,2,2,1,1,0,0,1,3,4,87,76,0,1,1,0,1,0,1,3,1,2,3,1,2
0,1,0,2,1,0,5,1,1,0,0,1,0,2,0,0,4,2,2,1,0,1,0,1,4,4,36,82,0,0,0,2,1,0,2,2,0,4,2,0,2
2,1,0,1,1,0,8,0,5,3,2,5,6,1,0,0,11,2,2,1,0,0,0,0,1,1,45,28,0,0,0,0,0,0,2,2,1,4,2,0,3
1,1,0,0,0,0,5,0,3,1,0,12,1,0,1,1,12,2,2,3,2,1,0,1,3,3,100,76,0,1,0,2,0,0,0,0,2,2,0,1,4
1,0,0,2,1,0,8,0,3,1,0,9,2,1,0,1,12,0,1,1,1,2,0,1,1,1,87,68,0,1,1,0,0,0,0,3,3,2,2,2,2
3,1,1,2,1,1,9,0,2,1,3,0,0,0,0,0,12,1,1,0,1,1,0,1,1,1,23,76,0,1,0,2,1,0,2,2,1,4,4,4,3
0,1,0,1,1,1,5,2,4,2,0,6,3,2,0,0,11,2,3,0,0,1,0,1,4,4,87,68,0,1,1,2,0,0,3,2,1,3,3,4,4
1,0,0,1,1,0,6,1,1,0,0,1,5,4,0,0,11,2,2,1,1,1,0,1,1,1,23,28,0,1,0,0,1,1,0,1,1,3,2,1,2
0,0,0,2,1,1,9,2,4,0,0,0,3,5,0,0,12,2,2,0,1,1,0,1,4,4,87,68,0,1,1,0,0,0,2,2,0,2,2,2,0
2,1,0,1,1,0,3,0,2,1,0,7,3,1,1,1,12,1,0,1,1,0,0,1,4,4,87,76,1,1,0,1,0,1,1,1,1,3,2,1,2
0,1,1,2,1,0,2,0,4,2,2,0,0,1,0,0,12,1,1,0,0,1,0,1,1,1,45,28,0,1,0,2,0,0,0,2,1,2,1,1,1
2,1,0,2,1,0,0,0,2,0,0,7,3,2,1,0,12,2,2,0,1,1,0,1,1,1,100,11,0,1,1,2,1,0,2,1,1,2,2,2,4
0,0,0,0,1,0,5,0,1,1,0,0,1,2,0,1,51,1,2,0,0,1,1,0,4,1,104,68,0,0,0,2,1,0,2,1,1,2,2,1,4
0,0,0,1,1,0,8,0,4,2,0,2,1,0,0,1,12,0,1,1,1,1,0,1,4,1,87,68,0,1,0,0,1,0,0,1,1,1,2,3,4
1,1,0,0,1,1,6,0,5,3,0,12,1,0,1,1,45,2,3,1,2,2,0,1,4,4,87,76,0,1,0,0,1,1,2,2,1,3,2,2,4
0,1,0,1,1,0,3,1,1,0,0,0,0,0,0,1,12,1,1,3,1,0,0,1,1,1,87,23,1,1,1,0,1,0,2,2,1,2,2,3,2
